@CO	shape:(13100, 6)
@CO	dtype:float64
VALUE_0	VALUE_1	VALUE_2	VALUE_3	VALUE_4	VALUE_5
0.3812954804898165	0.2652842801175404	0.010729192510561356	-0.1961138366053013	-0.6158412458173661	2.4529770000599553
0.09043083091733026	0.4956444787468705	-0.2498018776381194	-0.4593722013025072	-0.5096232144167061	1.4565707872182543
0.9361560550168389	0.14725284427696464	0.7110588264928289	0.522209336346713	-1.4251384010623707	1.4261993755359226
0.09635271108512994	0.4148401171646557	-0.8154780232047364	0.025302754131489417	-1.0930079778223478	-1.8417211386485393
0.9164531395736721	0.674526570155295	-0.23075063645337657	0.052239170869805424	-0.754602054953585	-0.08599997436785735
0.33750344564850715	0.2593289695281848	0.23145442905497632	0.11420889364662361	-1.0808076925454642	-0.42524918837769526
0.6694435396304078	-0.4531102425722388	0.013557354783022085	-0.05909414456023499	-2.1598701078982527	-1.6782728720233921
-0.21349252589611403	-2.265128006939062	0.12872047074179144	-0.0877426821865173	1.019499682376248	-0.8836130374491097
-0.3668355623052585	-0.1397832835708241	0.08279064662047764	0.02871423522850912	2.76654914047854	-2.6358046704826688
0.05654775371043187	-2.342010321181627	1.187063940400725	0.6477224660259686	-2.87490852912899	3.203067149734225
-0.9357127241790286	-2.33263070186314	0.12544488516670163	-0.06568358249625555	-4.169661194705139	0.9851058075384919
0.5556398845113263	-1.6218804923796715	-0.688778820067863	0.20159503891664943	1.3070532713799927	-1.4992961822033875
0.21276183860213305	-0.2540416454842405	0.10422709209182553	0.5896353082932455	3.3542901201513113	0.10090975162289972
0.38115437301894656	-0.28616849817709944	-0.08319896589908138	0.672297004150658	-0.8339492291729339	-0.4848574961514898
-0.6059717307641216	0.8575444149596217	0.07579519500650647	0.9565745660029598	0.14303714531038114	1.5565565079198536
-0.04845780004530894	-1.2368699255439168	-0.29870747845864015	0.6429051259523665	-0.8415418236835792	0.6976160099096804
1.4564406678325261	-0.6054643460417105	-0.2988722950679745	-0.11397394266154705	-0.12074236940893494	0.3104574876686159
1.0657276510638976	-0.3488799347072553	-0.7728518154595586	-0.2897399408030181	-0.6020143110812106	-0.6055696213844765
-0.5156591947274684	0.7312049116134117	0.17403102831155298	-0.16890925783405702	-0.9173969266729802	-1.6435273674617763
0.3764989127158872	-1.0015003817443613	-0.6031286813350711	-0.08645905644784838	0.26837805764091555	-0.9563862259629077
-0.7815336035829319	-0.7411100002023169	-0.13510386828671797	0.049927010473141	-0.7087350799285179	-1.0649056655090932
0.17666702253927868	0.21851364695205847	-0.267739258881865	-0.12436323073177889	-0.11171017817696721	-0.7709583319957074
0.5396923832152386	0.3189662696311563	-0.017225260283660695	0.22594314526411466	-0.7278239292428829	0.9118394831785078
0.5512392685766361	-0.9545629200232103	-0.18191783322055471	0.06457019647513745	2.169268338204395	-0.6191834275197015
0.1461449277459542	0.12226962150761515	0.6729669829446123	0.1987251683940395	-0.49959927009397004	0.49348233992592005
1.0315869237802864	-0.7932500952971623	1.1247780817701467	0.22954468967981828	3.090810194261676	0.8045412187750962
0.9039450243328581	-0.010743253562352036	-0.17295384450792706	-0.02064230258801057	0.6717531587043866	-0.8820114728876868
1.0592163969216821	-0.4274724874060114	-0.982808956314973	0.3235478170731656	0.6702070694804335	-1.0129215359897663
0.31816536064878836	0.26799003999176796	1.3333119899510872	0.518648851874831	-1.8230317851750557	1.3261475625126409
1.4114344309918678	0.2816817610747862	0.38076262976354214	0.042175464092468994	3.3809026054577513	-2.3729325763158267
0.40519823097335383	0.4119610366544119	0.08582859682940018	0.14523096210555386	-3.035893142392067	1.9923456323074547
0.05348357732831492	-0.45196587753058115	-1.1998624065134547	-0.14906229608380184	2.2098702431477366	-1.371132442128429
0.5835431900387752	-0.11013634816206216	0.0644571318654765	0.688517182322046	1.754174732394745	-0.4559440353726487
0.006314418848066029	-0.04055130124474278	-1.0992204673411359	-0.07078414869544479	0.6199258619102467	-1.0232612376055725
0.4156101820533809	0.6865899207321184	0.07228041131882042	0.29564165947263965	-1.8481761697413845	0.547036009730902
0.5985398212739129	0.25285351657129557	-0.7661218254355506	-0.10585418878179821	1.7720523074760761	-2.1138492075951287
-0.311634143205947	0.4992817425040351	-0.5079212059368773	0.38321517346824524	-3.8170671698671397	1.7936552787240152
-0.11110064828337242	0.9371919351108411	0.055050170935594896	0.012717772548865098	7.655871958330708	-4.86910389383611
-0.8646970027350029	-1.172867796416453	-0.1175921715895979	-0.27902103926369215	1.7544454123901199	0.07058770802731752
-0.19827211709610648	-0.7914198364810758	-1.0339782054959634	0.08757567312319775	-3.384876504446399	0.448038070542651
0.8685332710100618	-0.9662315489726472	-0.5165835737705626	0.017762131217410573	1.5465539735237137	0.33335477788936674
0.7145579485369912	0.24444375155585515	-0.03665913313949289	0.5368298912516447	1.8131505814944606	-0.28663072545695384
0.060784732583279516	0.31300829882572423	0.786653827703804	0.34618329919574325	5.4175891795747475	-2.186435182583459
-0.9325840850644007	0.3934748878184654	-1.0838121830899738	0.27066042210655816	-1.2974040489377057	1.6898581790220628
0.09084766908152528	0.530565018386638	-0.7859973447381865	0.8444038925680635	-1.1071650606587453	1.5021190030247014
1.3177349308076225	0.03850001587075183	0.46257367565449	0.33341145874901573	5.392405306555111	-2.6975241639957837
0.7778615999428863	-1.6145906437240456	0.663019949227472	0.6719602689313148	0.5593585684835198	0.0355997797721685
0.6061572418211482	0.026187395241606296	0.02870615121225379	0.20992510738965767	-1.2818931922860284	0.9279175345451106
0.4308154802377962	-1.1301924305276647	0.057548262488711	-0.43433890970631844	-1.9076298001727867	1.424539095421837
0.25758543674931667	-0.9686394469871413	-0.18930175013284092	0.25124235788920224	4.662590370785886	-1.4000941854090996
-0.4105200022033845	1.0078452857839049	-0.4413540438415207	0.6137675902228722	-3.2912352849020845	2.525296180812399
-0.06184689410830105	-0.1655435103423374	-0.02050207093168952	-0.10373126283520548	0.3509847395060773	1.2247276053653153
0.5004558932415212	1.8917299442217717	-0.2972781781309505	-0.18427124716281792	6.079545739214404	-3.581743102303504
0.20005096072210948	0.9482226515421618	-0.5988417095345987	0.07580556290941508	-4.012421485061137	2.4486389565633067
0.3382037092536768	0.29130779990892214	0.9871980390593265	0.6659884965805014	-2.7030112815815017	1.2911243637450016
0.21602390745320332	0.7221007035624117	0.6337462223575192	0.8130376615057672	0.49862878278878653	-0.21084423990023432
-0.08701396161473261	0.1031924286047179	-0.07883600116055191	0.07893662296167211	0.07933344467495697	-0.08223443138447564
0.23566136802099094	-0.03273338762636138	0.04576214739241266	-0.020671197472864715	-0.09068255096640508	-0.15319951968192744
-0.14273779885717164	-0.35878062349880513	0.1284329146574094	0.06544055219534804	-2.800064701647626	5.28963199264108
-1.1500587272369311	1.2171596494664905	-0.24324116118593286	-0.18132831300566646	-4.44111911181217	4.151776171944993
0.18493120355291662	-1.5244413311819391	-0.523209885941373	-0.05304607879559766	-0.2159272299009641	-0.5748969166725805
