@CO	shape:(13100, 6)
@CO	dtype:float64
VALUE_0	VALUE_1	VALUE_2	VALUE_3	VALUE_4	VALUE_5
0.24964738674614237	0.23376924524512438	0.3020324663954052	0.33170440055087824	0.16610288371565843	0.11939063516015216
0.3224194470700039	0.3397976303439711	0.405683203910211	0.3810591624836285	0.23077896839796336	0.16552138078752873
0.7275784155926079	0.7552298336244763	0.6069866858028763	0.5799425377292273	0.739588886135834	0.6271819057955184
0.3446900904991885	0.3673163869006986	0.39558079293845105	0.4346042368132063	0.22846745057769383	0.18536127006117606
0.2353496266219744	0.27454627580550983	0.2751707422799193	0.288731299642889	0.15414440858379788	0.1272484388403095
0.23999735597180308	0.3070010236431101	0.36227353392748696	0.320372283650993	0.17615827202532966	0.15424811448743622
0.5356293715825573	0.5335518427514147	0.5531373421865424	0.5087784962391158	0.4793169663100294	0.3928729271212768
0.4154085653914713	0.429737712748983	0.4583810381134642	0.5190455004237113	0.30222440018000335	0.22721085850590383
0.35220822955058434	0.37379320176225334	0.4050308638132939	0.3483905267103184	0.23634185116833528	0.19604126175669045
0.24311398578438498	0.23576955688275963	0.38073949053840905	0.3203406578264426	0.17407076370760005	0.15671515852866572
0.37890627027593765	0.4071733326502775	0.3708308486756714	0.41539611704076723	0.3080702550876704	0.24653790932324385
0.24587744798517264	0.32128545795156044	0.3964147155399568	0.336648846124887	0.17656521339929654	0.17274069050854274
0.32141165335157285	0.39723597328389054	0.43285470982688956	0.4033568328462589	0.217413246482908	0.19263577710404944
0.27730876270077487	0.31062432448418636	0.3323805055625286	0.3652421916568118	0.19146201748881322	0.1748620568951152
0.4447828308974805	0.3650952249657227	0.412436174473911	0.5311883426390032	0.2845029264745747	0.25291230948973203
0.32209076791831526	0.30944802185883025	0.37648872571020314	0.45183938633851894	0.1961624694309254	0.1830591371279167
0.32328429262703595	0.3638479274449792	0.46320603530672694	0.39566972302095754	0.23216675733433953	0.1957565713337229
0.541565587947311	0.5416880446152432	0.5147346850294073	0.5291895264177868	0.3371423018303648	0.32132335489652675
0.2521208893729394	0.2738472132028368	0.34853401934568146	0.3712522988578012	0.17920791343233428	0.14565299639855753
0.1313072907671827	0.11725195437373725	0.17131350578085502	0.15716229525230688	0.07667064687552763	0.06333262684606199
0.3183206019926885	0.3780542150968513	0.4076106837316205	0.38829865179780965	0.21432723165125817	0.1919036470552695
0.8544666852051803	0.79515437425524	0.6212943451065375	0.5916263056121679	1.2890931285078957	1.335443924119545
0.7403377935683262	0.7643972482824303	0.6476004479580392	0.5554546349487686	1.2654029709148773	1.2031469328843096
0.3626539364004583	0.41451898402696036	0.4450091310220683	0.35761851584747695	0.24558146722141674	0.19544024598847207
0.31573404558676577	0.3633527117342367	0.3903128202356258	0.3727555720332239	0.21233687065489076	0.19553048684896782
0.291392566794438	0.2982669709674361	0.3545845427410808	0.2880573454085422	0.1829010636377736	0.1451980357637225
0.1929378718332569	0.21572747537982026	0.2571730416108561	0.32571815381355984	0.13696616101216322	0.12306383073974658
0.7905503120304704	0.8892828235881688	0.6765777244649822	0.5713641891532697	0.8901516491924173	0.7958472713627539
0.1936520459524303	0.22238036274027687	0.23781400474736505	0.2737785242295388	0.12185807239741317	0.11271800522604758
0.29926518580410927	0.30740243286272395	0.34513815233156253	0.34848280567368567	0.21372116037960243	0.16710268510982135
0.6058702586267449	0.6946986734312212	0.5680749252690214	0.5023311969560894	0.6345464315263013	0.533032670273354
0.5397718538948135	0.6166132063777352	0.5756726226067154	0.46905230075936427	0.4788391801869736	0.4617825199401574
0.6558554979653287	0.6444033700456536	0.5599825615783096	0.5483388888782443	0.43786971001846964	0.40512610044141106
0.39173114265278225	0.3717226169361675	0.3867642942101339	0.40395197064973115	0.21840695588820352	0.20093098729899941
0.5400339652468682	0.5796138473048961	0.4887151687618465	0.49582019618784645	0.44884062854562734	0.3501268570757922
0.40003411112773735	0.37570919285102866	0.43423085604771766	0.3962314920417596	0.26411292135489417	0.20208680351835945
0.34897623261994193	0.3371371628559332	0.34931383637494656	0.39335622473281495	0.2131760615018008	0.1858548946229889
0.42881921868729544	0.4186190059112506	0.45931006566434807	0.42527203648360357	0.26412122383272923	0.22978523414191068
0.2771473100831894	0.23961987151954803	0.339781956020811	0.31528352461870945	0.14252508979806838	0.15705571182008002
0.2820506684101986	0.28713925875393304	0.34673080823040725	0.33665671801067265	0.2010224481158789	0.18435384198972188
0.3461661839427808	0.33766973795882094	0.41609427897217127	0.39244861162678096	0.1952415724346916	0.18296097513132337
0.2628272395362535	0.33594640776563456	0.33129654056617075	0.3582211110554059	0.1836667745338269	0.17106820608608192
0.2091394683955086	0.2811882582677393	0.3183454804336624	0.3448282801045697	0.19535637887633783	0.15369508181290284
0.3217634651156476	0.3417869434425432	0.3527846683688137	0.41009204259289295	0.20177915618229694	0.189136110116354
0.5274693935282302	0.5082802849313188	0.46899266519918054	0.580354980940552	0.360131847948375	0.31352496638515015
0.2907165279816512	0.27022433823418807	0.2825008143579896	0.3689868426745547	0.14962169691061028	0.14100542152166512
0.3710458442796519	0.3533323956443015	0.39561049517169006	0.44648134938907846	0.25808493056732473	0.22408325920728556
0.3306076964697777	0.32815544649330647	0.3718290735932326	0.373830433655703	0.16982896634744937	0.17766459322288058
0.48652085399066214	0.47912936585913296	0.49818746634246985	0.49946505178424017	0.3499851449770769	0.3172365897366331
0.40875352148392824	0.5075374415804993	0.3784976253980949	0.4645851471802333	0.3479814953405042	0.27049285021392744
0.6025102107912805	0.6151240304359231	0.6120141088734687	0.5210656324870608	0.5957407888397858	0.4714466922932638
0.6223233499097451	0.6186888501748677	0.4655660302004034	0.5025273855781255	0.4745858630303885	0.33659592086138607
0.3653031511227423	0.3740503493914144	0.42340357143035573	0.4003716072081691	0.2682421573468906	0.2158892583518804
0.16809376836377604	0.21065976448896498	0.2826190775671424	0.23568509711089872	0.13809335830533243	0.10927313257603101
0.3961415849671453	0.38293908091170525	0.4920111447200698	0.45936682502830295	0.28017093372267976	0.24017704036073972
0.36360834023137323	0.44878406929955006	0.3958200691704262	0.43075472563639394	0.2583588096282615	0.18816310672336356
0.3272240998192789	0.41004385038503666	0.3500569746835006	0.4455680677514515	0.21905078098735836	0.20101396807590485
0.37403707691452676	0.4105333435829498	0.4571124884676609	0.42640464922169663	0.31239403697060486	0.2322425684736039
0.4194402879899075	0.3820453545535015	0.4340591156867165	0.4398387188702503	0.22609154568943904	0.25122186747900355
0.2265011053069675	0.25817912758291733	0.3133236800655766	0.32369099557205405	0.16425470044694573	0.11907325328976975
0.3132406127798061	0.28967645950928245	0.35196408747428415	0.3511675516114104	0.17241094750192804	0.15241952852242438
0.3033864447548038	0.33552132458574235	0.39500877278488916	0.3991821121237001	0.18530123085846223	0.19188044981646027
0.22687960823634856	0.2417262706096613	0.29912657933288356	0.3192708155497746	0.13058674792908923	0.12051630199183025
0.39345228456153936	0.3747935331532453	0.43203298610637475	0.4092931950809344	0.22683375514476778	0.18664745865924184
0.511675915805838	0.5150065459252312	0.5336948722725492	0.47713934999940766	0.3741122824981492	0.3220347690798371
0.7921352856093632	0.6999552211210301	0.648563947601539	0.6244699058889823	1.0453777341122228	0.943510445280416
0.7137346467039395	0.8518162303872846	0.5902553852307659	0.625395245479182	1.1757030309143144	1.0476511246752758
0.3580770174912994	0.3897209816862965	0.4776792955135804	0.4221269518703154	0.2643839757038702	0.22455475796389116
0.2624889345008507	0.24446654167594628	0.32483788547681064	0.3139759098360868	0.16538572704568014	0.1354629534795442
0.39359891875275055	0.49162266726711434	0.4994599984671347	0.4383277517426011	0.34166062050354734	0.26741738627516354
0.2880854032723778	0.33050190091411386	0.3934004383416349	0.32594005689337496	0.19707290392759935	0.18745000939163475
0.43216240792663635	0.4707338872581244	0.5455719470760771	0.5051106330200552	0.3508201974744707	0.3385608240544185
0.49900921908767015	0.506377352421607	0.5485665515617337	0.44502044798701035	0.4049439896342397	0.3326951330076575
0.2306611724020324	0.23870340098027668	0.30978730991040654	0.296847843495744	0.15770894070691396	0.11741187698688924
0.19781141155516796	0.21047935515569577	0.25272594019777994	0.29468448803822306	0.1303523796364509	0.10415816754332148
0.3798607379728587	0.3562990038411178	0.4057006367170834	0.3595305947352024	0.28126170335478906	0.21545678932653964
0.32177435219976386	0.33087083005361856	0.37881739192714653	0.3928467218496389	0.20675598250617122	0.1781286232582881
0.36570860146737244	0.3211465401361064	0.40742533133612097	0.4079795975031857	0.22794270879319595	0.1941101787618353
0.3563491421085172	0.4033448414123727	0.381387332483073	0.4359208436937322	0.25904869258006374	0.20053083702760965
0.25537052598057597	0.2856071543412568	0.3251880622544668	0.3278583015465425	0.18089237934834654	0.14484437824965476
0.19896470088103577	0.22797854814171933	0.27319410189475407	0.30691206662556125	0.13282903302609628	0.10317955316128584
0.27472371212434693	0.227497065263139	0.33305899355315866	0.3221490347065994	0.16582495864453345	0.1294892968968555
0.24648006847079384	0.2830061285669143	0.3649151241554408	0.33331696565228885	0.16728943313034342	0.1302183092093918
0.2793013482753004	0.29480877892098034	0.3865138679356257	0.3553852376460723	0.17369477428275618	0.1675570764505809
0.15639989070946458	0.1643744271189911	0.2475133089682797	0.2129479579643398	0.10150429536459242	0.09159246382870667
0.22473974241307942	0.2417300109046176	0.31157257040263114	0.2762906093629453	0.16187853576969494	0.13786223333416095
0.17192479085194723	0.22170699030709135	0.30125077557237745	0.3087476343151547	0.11351543314592775	0.09283513310069809
0.2854460339189887	0.3403282065947334	0.35294103007940014	0.32935499008494573	0.1634832222053253	0.15239463569627346
0.5180242369503437	0.6165362062816573	0.5152891677139372	0.520969166911991	0.44135442275731673	0.3806771387205336
0.41796839931745533	0.4554632559229089	0.4523804422755847	0.49121494622947337	0.29496499553034433	0.28123141761033155
0.3276062133630726	0.3211270921040884	0.3634542606108169	0.35300923146528834	0.19269630703846868	0.19790276548794875
0.3399152010717609	0.3897055388802785	0.4089067200064582	0.3890065674005229	0.21815965304245985	0.20815323062673402
0.23447046855171289	0.27744158620121623	0.305942958760652	0.36810650584051585	0.1531643190663707	0.12842493800339325
0.5266964248158262	0.5184733705857988	0.5089418868255702	0.48989418577753885	0.39946113152982704	0.29706558296440205
0.3609906366469362	0.4641146542282617	0.41946094836591824	0.42354546929497294	0.26526359035144764	0.23005745952342846
0.7183809995773384	0.6931343652821029	0.536615352713259	0.6050663974968383	0.736384322010053	0.6457006766230549
0.2406724749738382	0.2684554750633769	0.3426357210451626	0.35034389815194716	0.19066095809809405	0.14808022516118657
0.5584897572784532	0.6472246445117733	0.5097080514346688	0.41739220750446954	0.46592577580616024	0.36289251339899997
0.4435000342906391	0.4375000742673607	0.4540068559128853	0.43077700780723865	0.2962417489784833	0.23743965439496195
0.46960745761755296	0.4519419915360777	0.4893541445076882	0.5413224886888558	0.35390064036850905	0.2558199951242833
0.5183709068723037	0.5456832080355045	0.5246497744819394	0.5052221936180009	0.3849948419939359	0.3087192353647656
0.29466347876799237	0.3436695151936019	0.33322244507170007	0.3507435232633631	0.17160136830028225	0.13840297340054572
0.262463682034483	0.3292118502412136	0.4114725958849773	0.4318981388861841	0.18589858004269202	0.1712342876634103
0.24743421119350856	0.29898102062797177	0.2755876103686732	0.30383638150333003	0.1323742136810431	0.11707584421585589
0.1865477581133086	0.2044132576289295	0.26267549405203494	0.23594195632026774	0.11630315937371756	0.0952790859913735
0.34915539063311946	0.33000316948631314	0.4283855065070854	0.4195905000776769	0.22346216649935324	0.17693407092960148
0.17614920987340266	0.2085680085005256	0.2627888370860141	0.2736284900239263	0.11240849573419429	0.09236093389140299
0.2832994295004047	0.294789841604954	0.3204363327244881	0.30346817838328016	0.22366742609469603	0.14826109127656595
0.4206903561476192	0.40495469520099914	0.43179351810044586	0.4124320430826732	0.23694922579728098	0.25810558791440835
0.506215249022218	0.5073944518816013	0.4946300917234213	0.5118569839241471	0.4260077677782398	0.326364235640505
0.4776550374933847	0.42797230173206896	0.4280094259099258	0.44944523828405875	0.32199335985153543	0.2511410624319382
0.3195251011340648	0.413651860669612	0.41939469362166626	0.44530850976256425	0.23543267075048263	0.22713419860525116
0.4159763296382589	0.3799347731762773	0.47644928716808865	0.4702160292185902	0.303937727775771	0.2707026682575573
0.39522091883049487	0.34588669324553806	0.42064667279011025	0.4001891003856617	0.24077102257045432	0.20578992893063044
0.22947603384035584	0.2750007310974349	0.33799076673904854	0.32598357250253607	0.13891199369689286	0.12648722511008612
0.3658817581136867	0.4234748884025981	0.40188857585553656	0.5013841750961178	0.2544852604004238	0.2206740020049033
0.30508253088922993	0.32136859224843006	0.35548952140605433	0.3235738456018294	0.17930005758766931	0.1556249544175516
0.4698066748237759	0.4748523904409841	0.4955263552335989	0.48939702302047616	0.31214313086247164	0.2771857899083485
0.3555097073862861	0.3886389767796007	0.3727277120853164	0.40944297217125697	0.23320119611199958	0.22928783396508348
0.33690787846180503	0.32331077647192574	0.42981280507056996	0.3579687418719072	0.22717599453929194	0.19898992836343465
0.8031812742175625	0.6532185891223603	0.7172961853506823	0.6197419340609016	1.072033216217905	1.0121307661700532
0.20407955242258136	0.22840818720983555	0.2633085455051245	0.3624330681929179	0.12756501324091324	0.12109593629520873
0.36765660637576936	0.417163525222183	0.402218308657619	0.434098288222211	0.25732962206437526	0.23476252876449363
0.21268490386898836	0.24817286517587797	0.3111716830615912	0.2849959096122903	0.1280088966405533	0.11291311634722345
0.3624033281033401	0.31638436787416324	0.368018344729506	0.4285490660665816	0.19786409344051267	0.192261652352806
0.23898292896752915	0.2561592933402068	0.3077403591608159	0.3183890003464962	0.14854453096105974	0.12268935720564059
0.27889957602163884	0.3251236543500219	0.31644229996426276	0.3738949305263842	0.22663414288701006	0.15273373477520039
0.44188431590065835	0.45374676862023433	0.46415851691544885	0.45811934690062767	0.2614956779927181	0.2433868304824463
0.2911269387762531	0.3329126260390396	0.36511563839666883	0.31269811396658054	0.18944975938590242	0.16726132004642807
0.5576242503347926	0.5077634950883582	0.47802445064845356	0.517503185911431	0.4387686395818744	0.3487290897727206
0.24261227279927078	0.2696605299141348	0.33996514811015077	0.33450725627928235	0.15190234446489184	0.13300924760675786
0.3370198996320373	0.36942462924621816	0.4254243713961606	0.4079518287831695	0.24186550989355282	0.18036627210698336
0.35684884015926543	0.35496058386718676	0.44983750793597044	0.4359313098892495	0.2429407153032334	0.21795089707368256
0.2762394646479318	0.3404852975848909	0.3731909038770579	0.36995070021543996	0.19664095288445682	0.17964624837878312
0.2806430599913208	0.2866854318681762	0.38545268912193703	0.34009576916534195	0.16935309072991883	0.13977935289273916
0.3653255493807569	0.333660419177651	0.3843823284525288	0.33133912666575493	0.23981647815117024	0.19283535158706303
0.75527862210534	0.7007703389686147	0.61152691240666	0.5891629608125333	0.8637344101678551	0.7826469291650165
0.7565785794959669	0.788207706235653	0.5361273309560104	0.583186257123619	0.7100803411379053	0.5713328188401868
0.50523705458222	0.4491892953298041	0.44946271078661576	0.4664698523137473	0.3669299015747287	0.30406539365304164
0.75546797511941	0.6830790895027907	0.6016124443777914	0.5821797563165149	0.719720448578845	0.6688210012754029
0.3351796526001885	0.3503393942591626	0.39061645949640905	0.4134646215307062	0.2143948225668281	0.20467363021165835
0.3261937391589833	0.3163349417938329	0.3895974493977541	0.36938136809141187	0.19468337526394433	0.19243450609354967
0.3632558040511064	0.31086588029848905	0.40335979362979857	0.40583518044966155	0.2262133569726399	0.1816542470227874
0.2503841246777255	0.3125451810541332	0.4159788412599499	0.2908980276908869	0.14198615301412246	0.13276208640173423
0.32898088503612366	0.39688481212982885	0.39393351781734803	0.39592761258029463	0.23645865417133194	0.20238349363086183
0.4552239373428025	0.5405934307267215	0.45284138856705125	0.4569594164137426	0.3196174478626107	0.28918213098929135
0.35073732258168694	0.3215933456996906	0.419600295660726	0.42775941101509557	0.23624844987706312	0.20406528327360013
0.45123522756259066	0.47718225198834496	0.48518557358605785	0.45004739872671684	0.2980611344443038	0.32007845682375513
0.353204881568294	0.36789811367204234	0.4225576274746924	0.3823902562099078	0.2180074697415653	0.19369184292489114
0.4369795001183754	0.43229751767027413	0.4403626037629249	0.48993982963774607	0.25354898563434924	0.23245395397039748
0.347508680956629	0.37287723178812854	0.4224241242900422	0.3889974069818588	0.25412933306604235	0.2045167830244327
0.3372843871031147	0.34208172971219925	0.39373998899185725	0.39269391899932615	0.2060253868663486	0.18199173735825352
0.21241639129314902	0.2670215160145387	0.2917522159105656	0.28810698499825815	0.13632172159147984	0.1618927016698296
0.3188540683234877	0.3863669357024072	0.44304229685265506	0.4146401129480354	0.24941071894859246	0.21062118824035883
0.18582262802219834	0.21804407772025572	0.22103629448974008	0.2498348915530365	0.12189603534499005	0.11182649057754598
0.2269193034585373	0.24770132866292546	0.31356218051025125	0.32033958175029614	0.16081730806494754	0.11631709760531067
0.2506710019630366	0.327399808691077	0.3205159436818843	0.33846704927939897	0.15657717849022285	0.16445358705571847
0.30324028504583966	0.294499572813577	0.3557585128219264	0.3473916409166847	0.18384018592413398	0.1585090398271508
0.31537388289414003	0.37788228985810335	0.4546988772888766	0.4078286370707405	0.19540625418822574	0.18669540760291897
0.5227520454110908	0.620732540110488	0.5304568421571086	0.5101292821044976	0.4419762386670064	0.3668601519034438
0.7983565896784599	0.7859620548375574	0.5976890115177693	0.5823872073764129	1.2016938182703352	1.248439370271218
0.6368362129965148	0.5714884233995141	0.5981579233375399	0.489172357303227	0.5250999847641268	0.48957072487074593
0.35896176535423524	0.32620429518959887	0.38131399552403816	0.39761875194583723	0.2203746898546468	0.18248116606272596
0.4242376497186626	0.4617651698974823	0.47029260639518566	0.5071497590564852	0.30482697117643315	0.278499009044512
0.3934173001523595	0.3385553437366331	0.3359511632765889	0.40656173415992347	0.20197259503099865	0.18484088780404312
0.24536160095265558	0.28013662879975837	0.323766151323471	0.34211524335130233	0.1671530607598804	0.14280649346689264
0.21681579868675283	0.25341590923567875	0.28279472576442366	0.30088766847225873	0.1474986690458634	0.11124874545118628
0.4370129846034695	0.4304324678161815	0.45336853347688577	0.5449523999024518	0.3249095406732351	0.24882282098955558
0.2353254170767004	0.27868363155919584	0.36731897186686213	0.36818446038502695	0.17335362130895832	0.1479047118774888
0.40163748368251556	0.41258815014055056	0.4366564429936023	0.4233103331074469	0.26640473803836584	0.20575439135874735
0.44378636103537494	0.49876584611870134	0.5312169581373871	0.4704913352614274	0.356001099068983	0.30810252731487353
0.2752026078200941	0.28514180416100593	0.2851879856599201	0.36237883819456096	0.16315092046935994	0.14296315694310813
0.4918391986712741	0.4945573458891763	0.48941131470942156	0.5331506389958325	0.3821587460204187	0.35256094537662463
0.1979297458313355	0.20223807414413572	0.24627325179953288	0.27015733400929026	0.13332452331043423	0.10441261027001772
0.230387159958349	0.2359043819513169	0.3184996489303311	0.30975682867500265	0.15327066172713524	0.12094847976674299
0.3156939216740015	0.35558837104065316	0.3871271301195708	0.37625798727895543	0.24071280518160917	0.17307433163351113
0.23224687396776067	0.2607625112959175	0.2685834955236967	0.2685010524154412	0.15157361809154818	0.12583272926955735
0.2579052769077058	0.2875958310930162	0.34336969402508566	0.31444637366022127	0.13819727711232865	0.16040415686517412
0.2726368488358703	0.32613454348251614	0.3913139651117089	0.3618946320573965	0.20627680239501703	0.18362881437804315
0.20798720024437314	0.21844599241073637	0.3030548304988803	0.2916340679192832	0.11747963583495241	0.11727177108888837
0.26843749380400245	0.29532451635645607	0.3457679672909137	0.3194672290102585	0.16370719580344228	0.13204176127243283
0.23684619027057152	0.2769246651741772	0.3030809943241324	0.27499670268332754	0.13494384282555102	0.12743938319267067
0.18421030179724726	0.21976821755626316	0.265410500422817	0.28434285582769925	0.1279404106508568	0.10971455239062039
0.24746566403264195	0.26671196799200997	0.31789410718071465	0.3601140092037739	0.14143239822021828	0.14613384541084448
0.6438760300464338	0.613516349593107	0.5603128891159035	0.5491746242850014	0.6282756052979604	0.46354597868887937
0.2670854622173187	0.31014989854586306	0.35714789109974754	0.31600059846139605	0.1828610032592815	0.16313057134474412
0.4653259949858372	0.4314763186096477	0.4875065812765093	0.4394455847624613	0.26633285965203374	0.25958794940830276
0.2539867982472084	0.27830829219094555	0.28186132788371465	0.30699618079044266	0.15714033547463876	0.17023040619292046
0.3202893815672288	0.2871075517627102	0.38705684849052757	0.32787829833372034	0.1704507764540881	0.14916957871645278
0.2509458637547235	0.2617329376047508	0.30026578836361817	0.3205204195415909	0.17660128716702142	0.12114780102778266
0.2775468712858731	0.27533773203276135	0.3664807893950873	0.36060873140711674	0.20524764415453828	0.15912255522877636
0.43209793182896233	0.5265636487666456	0.5191005733853162	0.4746733243813893	0.31255498772611734	0.2852668296952551
0.18798767158910595	0.22515777034355475	0.2510285232769601	0.24832171359117614	0.13822274376842802	0.11120524742624836
0.4592982542758136	0.49777268439840877	0.480210785085014	0.46075288535858927	0.32196162521338917	0.2437515929802524
0.384700801988288	0.38950176691837535	0.4326542434465487	0.4325994757755701	0.2522916378565507	0.2051302435649641
0.30202641897280286	0.3304729334397103	0.4465261951029089	0.4188986058793525	0.2434086144694869	0.18704992189989664
0.2385627485441776	0.2410388170538585	0.3207434812746769	0.3207192792412515	0.1563313289579892	0.15220078857437386
0.4240856139398116	0.4070411567522585	0.4389544895576816	0.40894416188992533	0.26534975381047493	0.2314647344908999
0.42408326561988513	0.49925899764374543	0.4716991843516911	0.4995275683220597	0.35436732082956435	0.29171409022140543
0.33114507426277995	0.29202376909845634	0.34845179988373365	0.340163243840466	0.1988821649421447	0.14629562322176376
0.27802200681721234	0.34465007310555973	0.4082943079372737	0.3982851641194326	0.181113509279057	0.1618253928414518
0.311644951380558	0.3438803742481619	0.3658623107498987	0.3966309759300222	0.23300921509616593	0.1856599798200783
0.31570212985037377	0.38418025110471177	0.4784715184470342	0.43301768427215986	0.22568102856402916	0.19083080913813394
0.40027970630250786	0.39370997850973555	0.41771956087672085	0.37391895065088593	0.23684545515684366	0.22869647106786783
0.40810421611854525	0.3822548797281436	0.434716506750861	0.4017300844285454	0.34404397756175087	0.27724613484622856
0.3262630143868006	0.30599133947066676	0.38451721830678337	0.37927940603893917	0.1863813529269058	0.16461320328367018
0.3711446975570763	0.3942524195521206	0.4156102856865909	0.4707077969064232	0.25524728881536074	0.22390235197943734
0.21775083447726784	0.22350606016064356	0.2787482542880772	0.2749631347764832	0.13191324732978585	0.11983604473094767
0.27966196711335023	0.2793668178294014	0.35926492962031337	0.36349215284925823	0.1659635619043845	0.1813227238990477
0.2593456539524655	0.27224213364136435	0.35974788682689507	0.37404219003704886	0.18200134418962388	0.1482014592638075
0.525695924989196	0.6717628286875965	0.6517876167962645	0.5499496102360735	0.5271274714239205	0.4376717784650606
0.3313040295426797	0.3303654031274573	0.3872127946522679	0.3843576954651511	0.21557958679467248	0.17710127762660663
0.36137774917663273	0.3659855216286078	0.40095872702993807	0.42927692732096023	0.24322708028898354	0.21057068718536184
0.5105048982147058	0.584656211525373	0.5545105233565755	0.5149601014100962	0.5013416061242065	0.36014192046439225
0.4865061235311169	0.499131927489215	0.5051409131363894	0.47329720483906734	0.374325627510955	0.2885234709430044
0.2800645159027853	0.29906901079355763	0.3469552532949103	0.3502857247629055	0.20033070872293043	0.14360910749745046
0.6997322664855714	0.7387801504357503	0.5603368238334395	0.540758996281985	0.7952948689256377	0.8385458946918911
0.3852045328635764	0.5507691182336184	0.4947414757683018	0.44865210180309356	0.3058609657417737	0.2745148898866345
0.26125643526543135	0.29110239749491434	0.3469956088805116	0.3323355188975444	0.15568738295726414	0.13220038537253098
0.2782089072651211	0.3759210032422526	0.39128338167082694	0.3769580141568661	0.2167089912230998	0.17287468073179563
0.2923619931373923	0.255098769749964	0.33593686052619476	0.3348571685185713	0.15954184199128968	0.150037462247171
0.3440667327964949	0.3686021773908857	0.4229738522262597	0.419627944537188	0.2267626015231738	0.19179969971333305
0.34761789732720555	0.4198358882210119	0.43758236256711125	0.4312352485680767	0.20870189315381354	0.2196422389105339
